dataset,seed,n_test,model,pair,method_1,method_2,auc_1,auc_2,auc_diff,p_value
AdvBench,2,520,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.999984375,0.99671875,0.0032656250000000497,0.07047038245396697
AdvBench,2,520,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.999984375,0.999953125,3.125000000003819e-05,0.41397214303558005
AdvBench,2,520,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.978796875,0.99671875,-0.017921874999999976,6.72703467652358e-05
AdvBench,2,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999984375,0.999984375,0.0,1.0
AdvBench,2,520,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999984375,0.999984375,0.0,
AdvBench,2,520,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,0.999984375,1.5624999999963585e-05,0.4795001221879809
AdvBench,2,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999984375,0.999984375,0.0,1.0
AdvBench,2,520,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.999984375,1.5624999999963585e-05,0.4795001221879809
AdvBench,3,520,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.999984375,0.999984375,0.0,
AdvBench,3,520,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9999375,0.99615625,0.0037812500000000693,0.03994809228616125
AdvBench,3,520,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9999375,1.0,-6.249999999996536e-05,0.37037100520110666
AdvBench,3,520,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.985875,0.99615625,-0.01028125000000002,0.0017843774812738022
AdvBench,3,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.999984375,0.9999375,4.6875000000001776e-05,0.5224783332702585
AdvBench,3,520,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.999984375,0.999984375,0.0,
AdvBench,3,520,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999984375,0.999984375,0.0,
AdvBench,3,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.999984375,0.9999375,4.6875000000001776e-05,0.5224783332702585
AdvBench,3,520,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999984375,0.9999375,4.6875000000001776e-05,0.5224783332702585
AdvBench,4,520,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99996875,0.99996875,0.0,
AdvBench,4,520,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,1.0,0.9966562499999999,0.0033437500000000897,0.050414826201824914
AdvBench,4,520,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,1.0,0.999984375,1.5624999999963585e-05,0.4795001221879809
AdvBench,4,520,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.981921875,0.9966562499999999,-0.014734374999999855,0.0029614437580454123
AdvBench,4,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99996875,1.0,-3.125000000003819e-05,0.41397214303558005
AdvBench,4,520,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99996875,0.999953125,1.5624999999963585e-05,0.4795001221879809
AdvBench,4,520,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,0.99996875,3.125000000003819e-05,0.41397214303558005
AdvBench,4,520,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99996875,1.0,-3.125000000003819e-05,0.41397214303558005
AdvBench,4,520,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,1.0,0.0,
HarmBench,0,400,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9982749999999999,0.99815,0.00012499999999993072,0.5256292746390838
HarmBench,0,400,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.99375,0.9453,0.04844999999999999,8.256363326353267e-08
HarmBench,0,400,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.99375,0.9992500000000001,-0.00550000000000006,0.006916770104551162
HarmBench,0,400,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9460999999999999,0.9453,0.0007999999999999119,0.9505050343519112
HarmBench,0,400,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9982749999999999,0.99375,0.00452499999999989,0.06191089771272962
HarmBench,0,400,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9982749999999999,0.9980249999999999,0.00024999999999997247,0.300969734837927
HarmBench,0,400,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999075,0.9982749999999999,0.0008000000000001339,0.10591616618283095
HarmBench,0,400,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9982749999999999,0.99375,0.00452499999999989,0.06191089771272962
HarmBench,0,400,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999075,0.99375,0.005325000000000024,0.022037745221541227
HarmBench,1,400,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99735,0.997125,0.0002249999999999197,0.36737286732451535
HarmBench,1,400,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.99135,0.948475,0.042874999999999996,2.0557263917808655e-06
HarmBench,1,400,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.99135,0.997825,-0.0064750000000000085,0.006117408289122217
HarmBench,1,400,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9420000000000001,0.948475,-0.0064749999999998975,0.644388930405442
HarmBench,1,400,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99735,0.99135,0.006000000000000005,0.04408815539608635
HarmBench,1,400,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99735,0.9975499999999999,-0.00019999999999997797,0.5534770781536387
HarmBench,1,400,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998,0.99735,0.0006500000000000394,0.07024712315025616
HarmBench,1,400,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99735,0.99135,0.006000000000000005,0.04408815539608635
HarmBench,1,400,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998,0.99135,0.006650000000000045,0.02189984704828052
HarmBench,2,400,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9991499999999999,0.998975,0.00017499999999992522,0.38830682118468784
HarmBench,2,400,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9897250000000001,0.9467249999999999,0.04300000000000015,1.456138472466506e-06
HarmBench,2,400,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9897250000000001,0.9979,-0.008174999999999932,0.0026340635252002365
HarmBench,2,400,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.941075,0.9467249999999999,-0.005649999999999933,0.6788890791580577
HarmBench,2,400,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9991499999999999,0.9897250000000001,0.009424999999999795,0.007975388747231804
HarmBench,2,400,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9991499999999999,0.99905,9.999999999987796e-05,0.4138248421824644
HarmBench,2,400,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9994999999999999,0.9991499999999999,0.0003500000000000725,0.12312331628853346
HarmBench,2,400,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9991499999999999,0.9897250000000001,0.009424999999999795,0.007975388747231804
HarmBench,2,400,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9994999999999999,0.9897250000000001,0.009774999999999867,0.006221928917551134
HarmBench,3,400,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9986,0.9985,9.999999999998899e-05,0.6229102949432246
HarmBench,3,400,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9935499999999999,0.94385,0.049699999999999966,7.616223784978615e-08
HarmBench,3,400,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9935499999999999,0.9984500000000001,-0.0049000000000001265,0.008765166133633873
HarmBench,3,400,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.95195,0.94385,0.008099999999999996,0.5279432681492311
HarmBench,3,400,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9986,0.9935499999999999,0.00505000000000011,0.04126809626192518
HarmBench,3,400,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9986,0.9982749999999999,0.00032500000000013074,0.3522331903137623
HarmBench,3,400,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998925,0.9986,0.0003249999999999087,0.33419125367903346
HarmBench,3,400,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9986,0.9935499999999999,0.00505000000000011,0.04126809626192518
HarmBench,3,400,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998925,0.9935499999999999,0.005375000000000019,0.02662358411539878
HarmBench,4,400,all-mpnet-base-v2,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9984249999999999,0.9982249999999999,0.00019999999999997797,0.22556123302801634
HarmBench,4,400,all-mpnet-base-v2,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9897,0.945275,0.04442500000000005,6.27980943468387e-07
HarmBench,4,400,all-mpnet-base-v2,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9897,0.997675,-0.007974999999999954,0.002374790816028316
HarmBench,4,400,all-mpnet-base-v2,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9605,0.945275,0.015225000000000044,0.1667232981626574
HarmBench,4,400,all-mpnet-base-v2,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9984249999999999,0.9897,0.008724999999999872,0.010692609534573627
HarmBench,4,400,all-mpnet-base-v2,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9984249999999999,0.9984999999999999,-7.500000000004725e-05,0.7574738946183519
HarmBench,4,400,all-mpnet-base-v2,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9990249999999999,0.9984249999999999,0.0006000000000000449,0.128648835662303
HarmBench,4,400,all-mpnet-base-v2,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9984249999999999,0.9897,0.008724999999999872,0.010692609534573627
HarmBench,4,400,all-mpnet-base-v2,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9990249999999999,0.9897,0.009324999999999917,0.006350785235002432
HarmBench,0,400,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99745,0.99635,0.0010999999999999899,0.01840567147243588
HarmBench,0,400,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9920499999999999,0.9009,0.09114999999999984,5.661338065010568e-11
HarmBench,0,400,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9920499999999999,0.998,-0.005950000000000122,0.003434715880580308
HarmBench,0,400,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.937025,0.9009,0.03612499999999996,0.03135850073381641
HarmBench,0,400,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99745,0.9920499999999999,0.005400000000000071,0.07391976796717703
HarmBench,0,400,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99745,0.99725,0.00019999999999997797,0.3448340614304206
HarmBench,0,400,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9984500000000001,0.99745,0.001000000000000112,0.031950404308555225
HarmBench,0,400,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99745,0.9920499999999999,0.005400000000000071,0.07391976796717703
HarmBench,0,400,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9984500000000001,0.9920499999999999,0.006400000000000183,0.03156677994150958
HarmBench,1,400,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9951749999999999,0.9940249999999999,0.0011499999999999844,0.04559978472351722
HarmBench,1,400,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.989125,0.892525,0.09660000000000002,1.1804512922708454e-10
HarmBench,1,400,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.989125,0.995475,-0.006349999999999967,0.001481486416749167
HarmBench,1,400,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.908575,0.892525,0.01605000000000001,0.39132451084202846
HarmBench,1,400,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9951749999999999,0.989125,0.006049999999999889,0.0858094474706752
HarmBench,1,400,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9951749999999999,0.9954,-0.00022500000000003073,0.36737286732427865
HarmBench,1,400,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.995925,0.9951749999999999,0.0007500000000000284,0.12821756774794157
HarmBench,1,400,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9951749999999999,0.989125,0.006049999999999889,0.0858094474706752
HarmBench,1,400,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.995925,0.989125,0.006799999999999917,0.04736592393074912
HarmBench,2,400,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9975,0.997025,0.0004750000000000032,0.04381306034976107
HarmBench,2,400,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.98895,0.8812249999999999,0.10772500000000007,3.184563723834799e-12
HarmBench,2,400,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.98895,0.995925,-0.0069749999999999535,0.0019252832566150069
HarmBench,2,400,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.922725,0.8812249999999999,0.04150000000000009,0.0253785187001645
HarmBench,2,400,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9975,0.98895,0.008550000000000058,0.018066581463079157
HarmBench,2,400,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9975,0.99785,-0.00034999999999996145,0.19097217355171248
HarmBench,2,400,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9983,0.9975,0.0007999999999999119,0.03925997140011628
HarmBench,2,400,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9975,0.98895,0.008550000000000058,0.018066581463079157
HarmBench,2,400,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9983,0.98895,0.00934999999999997,0.00855490564176753
HarmBench,3,400,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9984500000000001,0.99825,0.000200000000000089,0.33797213008598415
HarmBench,3,400,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.98855,0.895075,0.09347500000000009,1.2851608666153425e-10
HarmBench,3,400,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.98855,0.9945999999999999,-0.006049999999999889,0.0005878521239448542
HarmBench,3,400,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.938925,0.895075,0.043850000000000056,0.011407284138017282
HarmBench,3,400,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9984500000000001,0.98855,0.00990000000000002,0.004507702209031406
HarmBench,3,400,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9984500000000001,0.998475,-2.4999999999941735e-05,0.8315489568861596
HarmBench,3,400,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998775,0.9984500000000001,0.0003249999999999087,0.43197292693838674
HarmBench,3,400,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9984500000000001,0.98855,0.00990000000000002,0.004507702209031406
HarmBench,3,400,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998775,0.98855,0.010224999999999929,0.002333319886565821
HarmBench,4,400,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9972000000000001,0.9972,1.1102230246251565e-16,0.9999999999996274
HarmBench,4,400,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.989975,0.8883500000000001,0.10162499999999997,5.020428517354958e-12
HarmBench,4,400,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.989975,0.996025,-0.00605,0.000899916798938527
HarmBench,4,400,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9036,0.8883500000000001,0.015249999999999875,0.37138963198168007
HarmBench,4,400,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9972000000000001,0.989975,0.007225000000000037,0.013839391275563662
HarmBench,4,400,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9972000000000001,0.9974500000000001,-0.00024999999999997247,0.36843291121042876
HarmBench,4,400,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998475,0.9972000000000001,0.001274999999999915,0.027701914025928254
HarmBench,4,400,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9972000000000001,0.989975,0.007225000000000037,0.013839391275563662
HarmBench,4,400,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998475,0.989975,0.008499999999999952,0.003580961625702095
HarmBench,0,400,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99895,0.998975,-2.4999999999941735e-05,0.7241716396588953
HarmBench,0,400,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.992525,0.934575,0.057949999999999946,9.399849032476482e-08
HarmBench,0,400,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.992525,0.9985,-0.005975000000000064,0.006219977270927046
HarmBench,0,400,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9402,0.934575,0.005624999999999991,0.6976328899200956
HarmBench,0,400,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99895,0.992525,0.006425000000000014,0.029076336793864677
HarmBench,0,400,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99895,0.998425,0.0005249999999999977,0.30648310763952713
HarmBench,0,400,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9995499999999999,0.99895,0.0005999999999999339,0.19433313688281206
HarmBench,0,400,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99895,0.992525,0.006425000000000014,0.029076336793864677
HarmBench,0,400,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9995499999999999,0.992525,0.007024999999999948,0.01664182821013993
HarmBench,1,400,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99845,0.9983249999999999,0.00012500000000004174,0.3760836420445146
HarmBench,1,400,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9934999999999999,0.932825,0.06067499999999992,1.0679495154874985e-07
HarmBench,1,400,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9934999999999999,0.998275,-0.004775000000000085,0.003624816554731458
HarmBench,1,400,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.930775,0.932825,-0.0020499999999999963,0.8982189006953292
HarmBench,1,400,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99845,0.9934999999999999,0.00495000000000001,0.04077302346831302
HarmBench,1,400,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99845,0.9984249999999999,2.5000000000052758e-05,0.8554669420912817
HarmBench,1,400,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.998775,0.99845,0.0003250000000000197,0.2042010970544743
HarmBench,1,400,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99845,0.9934999999999999,0.00495000000000001,0.04077302346831302
HarmBench,1,400,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.998775,0.9934999999999999,0.00527500000000003,0.02699422193597667
HarmBench,2,400,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.99875,0.998775,-2.4999999999941735e-05,0.8030110245289721
HarmBench,2,400,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.989525,0.9137375,0.07578750000000001,7.519759703811246e-09
HarmBench,2,400,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.989525,0.99735,-0.007824999999999971,0.003633278797899875
HarmBench,2,400,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9131250000000001,0.9137375,-0.0006124999999999048,0.9736987310296545
HarmBench,2,400,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.99875,0.989525,0.009225000000000039,0.011183052677326
HarmBench,2,400,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.99875,0.998525,0.00022500000000003073,0.3249780530286235
HarmBench,2,400,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999125,0.99875,0.0003750000000000142,0.08558871315356131
HarmBench,2,400,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.99875,0.989525,0.009225000000000039,0.011183052677326
HarmBench,2,400,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999125,0.989525,0.009600000000000053,0.009037363493923811
HarmBench,3,400,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9977750000000001,0.997575,0.000200000000000089,0.1271070603843647
HarmBench,3,400,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9915,0.924575,0.06692500000000001,1.179697139974678e-08
HarmBench,3,400,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9915,0.9965999999999999,-0.005099999999999882,0.0016299772529486667
HarmBench,3,400,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.933925,0.924575,0.00934999999999997,0.567044777793134
HarmBench,3,400,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9977750000000001,0.9915,0.0062750000000000306,0.02407836073570757
HarmBench,3,400,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9977750000000001,0.99785,-7.499999999993623e-05,0.6515593103889499
HarmBench,3,400,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9982000000000001,0.9977750000000001,0.0004250000000000087,0.10450181476540443
HarmBench,3,400,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9977750000000001,0.9915,0.0062750000000000306,0.02407836073570757
HarmBench,3,400,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9982000000000001,0.9915,0.006700000000000039,0.013439450938551367
HarmBench,4,400,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9986,0.99865,-4.999999999999449e-05,0.6552065574934964
HarmBench,4,400,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9884000000000001,0.9252999999999999,0.06310000000000016,5.5287129097081333e-08
HarmBench,4,400,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9884000000000001,0.9959749999999999,-0.007574999999999887,0.0011173809413036473
HarmBench,4,400,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9177749999999999,0.9252999999999999,-0.007525000000000004,0.6449342184637856
